reviewId,review,score,gender,location,date,sentiment,Tópico_Dominante
8257,Just about all the music you need in your life,4,female,"Wellington, New Zealand",2020-01-31,positivo,2
8258,"Good, but minimum volume is too loud, I have to use a third party eq app to make it bearable. If that ever stopped working, I'd have to move to a different service.",4,female,"Cali, Colombia",2019-10-19,positivo,0
8259,Awesome,4,male,"Frankfurt, Germany",2017-07-05,positivo,2
8260,Improve the shuffle and you will be the best player.,4,male,"San Antonio, United States",2019-03-17,positivo,2
8261,would love it if I could set app language without changing my system language,4,male,"Dakar, Senegal",2018-04-25,positivo,1
8262,Fair,4,male,"Rome, Italy",2017-05-31,positivo,1
8263,Sound quality 💯 Algorithm 🤔,4,male,"Denver, United States",2018-09-30,positivo,2
8264,Was so convenient when I switched to galaxy from iPhone,4,male,"Dar es Salaam, Tanzania",2018-06-14,positivo,0
8265,Average,4,female,"Queenstown, New Zealand",2020-05-29,positivo,1
8266,apple good app but constantly has issues opening search and radio whether 5 g or wifi how can the home screen open and search spins....,4,male,"Los Angeles, United States",2018-09-04,positivo,1
8267,"Why can't I use apple music for my alarms, luke spotify does ? Audio quality is exceptional, but recommendations have much room to improve.",4,male,"San Jose, United States",2018-10-26,positivo,2
8268,"it's good, just not the best",4,male,"Dubai, United Arab Emirates",2017-12-09,positivo,0
8269,"generally good service. However, it seems they have favored artists and tend to push those more readily than others, even in user made playlists. Also, has some trouble suggesting similar artists, particularly when source is lesser known (suggested Zach Bryan was similar to a Midwest emo band???). Pretty intuitive platform tho",4,male,"Abuja, Nigeria",2018-04-20,positivo,0
8270,Best music player just need to more music songs of local indian singer Also better Suggestion algorithms need to build as per user,4,male,"Madrid, Spain",2017-05-28,positivo,2
8271,"Works great. Happy they added the option to turn off crossfade. Now, please, please, add the option to turn autoplay OFF by default.",4,male,"Budapest, Hungary",2017-07-20,positivo,1
8272,i love this app just the only drawback is that some songs are not available like in kpop and some jazz pop,4,female,"Adelaide, Australia",2020-03-03,positivo,1
8273,Hip hop,4,male,"Berlin, Germany",2017-07-30,positivo,0
8274,Music experience is certainly great bcoz of lossless and hi res lossless. Nothing in India comes close,4,female,"Lima, Peru",2019-10-18,positivo,2
8275,good,4,male,"San Jose, United States",2019-04-05,positivo,0
8276,"i see the developers have made noticeable changes, thank you, Im lookin for more improvements. rest, it is affordable and I'm happy with some updates till now !",4,male,"Denver, United States",2018-07-29,positivo,0
8277,Good 😊,4,male,"Tripoli, Libya",2018-04-03,positivo,0
8278,Definitely improved over the years. Getting a little better and more stable with each update.,4,female,"Adelaide, Australia",2020-03-22,positivo,0
8279,B eee wa,4,male,"Boston, United States",2019-06-27,positivo,0
8280,"Honestly, for its basic functionality as a music player, it does well on android (using samsung s23). There are a few features that it lacks, but they can be overlooked if you are willing to put in the effort. Lossless audio is a big plus over Spotify . Request to apple : Could you make it easier to download all music in your library and to clear the song queue with a single button.",4,male,"Johannesburg, South Africa",2018-05-25,positivo,0
8281,Best,4,male,"San Antonio, United States",2018-12-20,positivo,2
8282,عالیییییییییییییس,4,male,"Calgary, Canada",2018-10-18,positivo,0
8283,"Overall good. There is no option to like a song via Android Auto, yet Pandora and Spotify. Offer that. And in order to like a song or add it to a playlist, you have to click into the songs options which is unnecessary. Sound quality is good, music selection is good.",4,female,"Salvador, Brazil",2019-12-31,positivo,0
8284,"it can be a bit laggy at times, but thats most likely just an issue with my phone. I'd have to say, for an Apple product running on Android, it actually works extremely well and I feel like I'm getting the full experience Apple users are getting. This app is especially great if you use it in tandem with the iTunes program on computers to upload your own audio and ripped albums, so you can stream your usually CD bound content anywhere. King Crimson fans get heavy use out of that feature.",4,male,"Monterrey, Mexico",2019-06-19,positivo,0
8285,"Well, had my first real issue with app when Apple ID login did not work. Throughout the years I have been dedicated and addicted to it's services. I have youtube music too but Apple Music just has that extra something to it. I was about to leave and go to spotify/Amazon but decided to stay as my login was fixed the next day. Hoping that Apple continues to improve App experience.",4,male,"Mombasa, Kenya",2018-07-07,positivo,0
8286,"maybe not as fluid as the iOS version. and apple does not give you free version. but I think the price's reasonable, with the sound quality.",4,male,"Accra, Ghana",2018-07-17,positivo,0
8287,"As of June 2023, the Android operating system version of the Apple Music does not perform the same as the IOS (iPhone) version. When checking the properties of a song so that you can view the entire album or CD, that menu item does not exist on the Android version. However, if you click on the Artist name, then it sometimes takes you to the album. We need a clear option to navigate to the album that the song is a part of. Thank you",4,female,"Córdoba, Argentina",2019-11-18,positivo,0
8288,Lovely to listen,4,male,"Chennai, India",2018-01-10,positivo,0
8289,Nice,4,female,"Brasília, Brazil",2020-01-23,positivo,0
8290,A bit clunky sometimes but good app and great service,4,male,"Madrid, Spain",2017-08-21,positivo,0
8291,"Apple Music has went through an immense transformation lately: in visuals (especially in the Now Playing tab), in quality, and in functionality and categorization. I can now honestly say that with Spatial Audio and the free addition of lossless tracks Apple Music is the best music streaming app.",4,male,"Chicago, United States",2018-08-03,positivo,2
8292,Once it's working it's good.,4,male,"Hanoi, Vietnam",2017-11-29,positivo,0
8293,Best Music platform ever! But it seems the app has glitches... sometimes downloaded music will be waiting on WiFi or Data to play which is appalling! Fix it!,4,male,"San Diego, United States",2019-02-17,positivo,2
8294,I only got this app cuz of the taylor swift thing lol but it's good I'm sticking to spotify tho...,4,male,"Tripoli, Libya",2018-07-01,positivo,0
8295,Great.,4,male,"Pretoria, South Africa",2018-03-02,positivo,1
8296,"This good app,but there's a sone strange album cover and some won't show an album cover,even i update imange via setting.",4,female,"Lima, Peru",2019-10-15,positivo,1
8297,can be a bit glitchy at times.,4,male,"Jeddah, Saudi Arabia",2017-11-20,positivo,0
8298,Mhh works well for android phone 🌟🌟🌟✨,4,male,"Cancun, Mexico",2019-04-27,positivo,0
8299,"the UX/UI is not as good as Spotify. The songs library is not anywhere near YouTube. But the sound quality you get is the best over in Bluetooth or wired. Using on Android phone. Best Rs. 100 spent on Apple music than in YouTube premium or Spotify premium just for the sake of quality of the songs. And why the album ""the winning"" by IU not available?? why Apple why?",4,male,"Budapest, Hungary",2017-06-15,positivo,2
8300,"In the favorites playlist, if a song becomes unavailable, then there should be an option for it to automatically skip said unavailable track. Stopping the music just to inform that the song is no longer available makes driving unsafe and dangerous. Fix this, please.",4,male,"Abuja, Nigeria",2018-03-26,positivo,1
8301,The Best music app ever,4,male,"Austin, United States",2019-01-25,positivo,2
8302,it's a good app!,4,female,"Dallas, United States",2019-08-28,positivo,0
8303,"It's overall great, the organization of things is great, too. But a lot of the songs that I want or already had on here keep of disappearing. Give me my songs back!",4,male,"Monterrey, Mexico",2019-03-24,positivo,1
8304,It's good for the most part but there are some small improvements that could be made to make it a 5.,4,male,"Phoenix, United States",2018-10-06,positivo,0
8305,ok,4,male,"Quebec City, Canada",2019-06-02,positivo,0
8306,pure music not included any noise,4,female,"Buenos Aires, Argentina",2020-01-15,positivo,2
8307,love on the iphone though laggy when switching tabs on laptops,4,male,"Manila, Philippines",2018-01-18,positivo,0
8308,"Great, but has potential to be one of the best!",4,male,"Philadelphia, United States",2018-12-30,positivo,2
8309,"For me this is the best music app so far... Except that when I leave the app or just go to another app and I come back to apple music it just becomes blank and I have to clear the app and start the app again, I think this is just a bug considering it's an Android cause it has never happened to my iphone before",4,male,"Dallas, United States",2019-03-14,positivo,2
8310,"Many music in my Playlist are dehilighted and I couldn't play them, that pains. Secondly, Ligali Mukaiba and Kayode Fashola's musics are not on the app, that also pains. Safe these, my experience on the app is seamless 👍",4,female,"Santiago, Chile",2019-11-18,positivo,1
8311,It's great But I still prefer Spotify over lossless audio NO. 2🔸🔸WORLD BEST MUSIC APP ON ANDROID⭐,4,male,"Windhoek, Namibia",2018-03-29,positivo,2
8312,"Apple Music offers excellent sound quality, delivering a rich, immersive experience. However, it could improve by reducing the number of multiple versions of the same song, as some versions vary in sound quality. Additionally, the shuffle feature could use refinement, as it occasionally repeats the same song at the start. Despite these small issues, Apple Music remains one of my favorite platforms, and I’m overall very satisfied with the service. Keep up the great work!",4,male,"Houston, United States",2019-04-19,positivo,2
